id,filtered_words,features,label_index
R228,start professional person say language try including. get consider field generation. happy suffer young follow strong. experts discuss ongoing developments education.,"(10000,[278,312,1716,2155,2996,3249,3614,4506,4687,4693,4695,5047,5347,5862,6135,7074,7809,8888,9367,9426,9462],[5.523458920524919,4.019381523748645,4.607168188650764,4.019381523748645,4.137164559405029,3.6516567436233283,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,4.830311739964974,2.6902455764687034,4.270695952029551,3.8187108282864943,4.137164559405029,3.7316994512968646,4.137164559405029,4.607168188650764,3.577548771469606,5.117993812416755,0.691153161953081])",1.0
R210,visit give century old. direction property support owner keep strategy. experts discuss ongoing developments economic growth.,"(10000,[698,2733,2812,3614,3783,4506,4687,6053,7516,7841,8217,8554,9034,9144,9462,9594],[4.137164559405029,4.270695952029551,5.523458920524919,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,4.019381523748645,4.830311739964974,3.8187108282864943,4.42484663185681,3.8187108282864943,2.8844015909096608,2.7508701982851385,0.691153161953081,4.607168188650764])",1.0
R156,serve process business sell quality. position manage buy because. experts discuss ongoing developments policy.,"(10000,[80,1339,1725,2589,3614,4485,4506,4687,5374,6793,6944,7883,8040,9462],[3.914021008090819,4.42484663185681,3.8187108282864943,4.137164559405029,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,3.914021008090819,5.523458920524919,2.8154087194227095,5.117993812416755,3.172083663361442,0.691153161953081])",1.0
R192,authority notice strong guess dog. wide positive than. experts discuss ongoing developments climate change.,"(10000,[1,821,1122,1176,1525,1822,2059,2836,3614,4506,4687,6355,8660,9462],[4.42484663185681,2.849310271098391,5.117993812416755,3.6516567436233283,3.914021008090819,5.117993812416755,2.6330871626287546,3.7316994512968646,0.6753425559264385,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
F102,capital prove fill high develop. — shocking claims government cover-up surface internet.,"(10000,[503,2116,2259,5063,5214,5850,6541,7281,7936,8338,9727,9813],[0.691153161953081,4.270695952029551,2.7826188965997183,5.523458920524919,4.137164559405029,0.691153161953081,4.42484663185681,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,2.997730276216664])",0.0
R237,project outside rule describe nation without poor. debate north pretty family. experts discuss ongoing developments election.,"(10000,[343,1778,2230,2613,3556,3614,3919,4014,4043,4506,4687,7085,8033,8276,8568,9462],[4.42484663185681,4.137164559405029,4.137164559405029,4.830311739964974,2.849310271098391,0.6753425559264385,4.607168188650764,4.019381523748645,3.7316994512968646,0.691153161953081,0.691153161953081,4.270695952029551,4.830311739964974,3.914021008090819,4.607168188650764,0.691153161953081])",1.0
F015,many nation exist or. ahead trouble class thing owner lawyer before. according short opportunity even. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1262,2066,2909,3857,4007,4014,5188,5850,6053,6602,6976,7177,7281,7564,7696,7936,8268,8338,9021,9718,9876],[0.691153161953081,4.019381523748645,2.7508701982851385,3.914021008090819,3.8187108282864943,4.137164559405029,4.019381523748645,4.42484663185681,0.691153161953081,4.019381523748645,3.914021008090819,3.914021008090819,4.607168188650764,0.667530016189645,4.137164559405029,4.830311739964974,0.691153161953081,4.137164559405029,0.691153161953081,4.019381523748645,5.523458920524919,2.7508701982851385])",0.0
F020,exactly soldier wonder seven. manager tree couple know piece. east business perhaps better current issue. — shocking claims celebrity scandal surface internet.,"(10000,[503,1259,1652,2096,2543,3378,3486,4141,4723,4921,5374,5850,5871,6576,7281,7702,7779,7936,8338,8945,9189,9784],[0.691153161953081,4.270695952029551,4.270695952029551,4.019381523748645,3.3262343431887,5.117993812416755,2.849310271098391,4.137164559405029,4.019381523748645,2.849310271098391,3.914021008090819,0.691153161953081,3.8187108282864943,3.7316994512968646,0.667530016189645,4.137164559405029,3.4440173788450834,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,4.830311739964974])",0.0
R083,common beautiful face together mention. maybe pattern yet affect put site. experts discuss ongoing developments election.,"(10000,[617,1073,1273,3556,3614,4034,4037,4506,4648,4687,4818,6055,6332,8312,8871,9462],[4.270695952029551,4.019381523748645,4.270695952029551,2.849310271098391,0.6753425559264385,4.019381523748645,4.270695952029551,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,4.42484663185681,3.914021008090819,3.8187108282864943,4.270695952029551,0.691153161953081])",1.0
F035,bad good six like administration. buy office many mission money great. particularly weight front daughter produce. — shocking claims hoax surface internet.,"(10000,[80,503,504,3330,3684,4377,5188,5401,5850,6069,6103,6168,6443,6591,7281,7623,7936,7956,8004,8338,8344,9927],[3.914021008090819,0.691153161953081,4.270695952029551,3.8187108282864943,4.42484663185681,2.60568818844064,4.42484663185681,3.8187108282864943,0.691153161953081,4.137164559405029,4.42484663185681,4.270695952029551,3.577548771469606,4.830311739964974,0.667530016189645,4.019381523748645,0.691153161953081,4.607168188650764,4.137164559405029,0.691153161953081,4.137164559405029,5.523458920524919])",0.0
R082,lose music on. bit business hair. experts discuss ongoing developments budget report.,"(10000,[1989,3614,4422,4506,4687,4991,5212,5374,5432,5611,6370,9462],[4.42484663185681,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081,2.5277266469709283,4.830311739964974,3.914021008090819,2.7508701982851385,5.523458920524919,3.5085558999826545,0.691153161953081])",1.0
F114,interest choose participant. force around within. national summer move operation. — shocking claims mind control surface internet.,"(10000,[70,391,503,1208,1762,3184,4295,5850,5887,6197,6282,7281,7910,7936,8338,9481,9706],[4.270695952029551,3.914021008090819,0.691153161953081,2.60568818844064,4.137164559405029,2.7826188965997183,5.117993812416755,0.691153161953081,3.914021008090819,4.019381523748645,4.42484663185681,0.667530016189645,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029])",0.0
F179,foot gas relate. — shocking claims secret cure surface internet.,"(10000,[503,3892,5607,5850,6747,7281,7848,7890,7936,8338],[0.691153161953081,2.5530444549552183,4.137164559405029,0.691153161953081,2.5530444549552183,0.667530016189645,5.117993812416755,5.117993812416755,0.691153161953081,0.691153161953081])",0.0
F026,yeah reality simple money stage simply exactly. mean control artist opportunity. produce professional class contain rich somebody mr. — shocking claims celebrity scandal surface internet.,"(10000,[30,160,503,680,909,1208,1642,1648,2155,2913,3089,3249,3486,4007,4533,4921,5471,5850,6103,6212,7281,7493,7936,8338,8931],[3.5085558999826545,4.42484663185681,0.691153161953081,3.8187108282864943,3.914021008090819,2.60568818844064,3.7316994512968646,5.117993812416755,4.019381523748645,3.6516567436233283,4.270695952029551,3.6516567436233283,2.849310271098391,4.137164559405029,5.117993812416755,2.849310271098391,5.523458920524919,0.691153161953081,4.42484663185681,3.914021008090819,0.667530016189645,3.914021008090819,0.691153161953081,0.691153161953081,4.607168188650764])",0.0
R217,forget suggest near customer. young local us race owner. world cultural establish firm natural two resource indicate. experts discuss ongoing developments election.,"(10000,[228,454,1670,2634,2923,3556,3614,4506,4528,4687,4728,4988,5974,6660,6714,7146,7809,7816,8894,9233,9360,9462],[3.8187108282864943,3.2208738275308737,4.830311739964974,4.607168188650764,3.914021008090819,2.849310271098391,0.6753425559264385,0.691153161953081,4.830311739964974,0.691153161953081,4.019381523748645,4.270695952029551,4.137164559405029,4.270695952029551,5.117993812416755,4.42484663185681,4.137164559405029,4.607168188650764,4.137164559405029,3.7316994512968646,4.42484663185681,0.691153161953081])",1.0
F009,teach million two resource though process. expect maybe deep husband mind. ball gun article quickly. — shocking claims celebrity scandal surface internet.,"(10000,[503,1670,1702,1762,3385,3486,3691,3818,4728,4818,4921,5850,6764,7208,7281,7492,7936,8077,8313,8338,8522,8651],[0.691153161953081,4.830311739964974,4.607168188650764,4.137164559405029,4.42484663185681,2.849310271098391,4.830311739964974,5.117993812416755,4.019381523748645,4.270695952029551,2.849310271098391,0.691153161953081,5.523458920524919,3.914021008090819,0.667530016189645,3.914021008090819,0.691153161953081,5.117993812416755,4.270695952029551,0.691153161953081,4.019381523748645,3.7316994512968646])",0.0
F240,force dog federal strategy book few. campaign modern understand doctor assume able. — shocking claims aliens surface internet.,"(10000,[391,393,503,633,650,682,777,2291,2336,2664,5850,6487,6675,7281,7936,8338,8730,9564],[3.914021008090819,4.137164559405029,0.691153161953081,4.270695952029551,2.958509563063383,4.607168188650764,5.117993812416755,4.607168188650764,4.019381523748645,4.270695952029551,0.691153161953081,3.914021008090819,3.7316994512968646,0.667530016189645,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551])",0.0
R216,board long hair. raise consider staff growth hour answer. huge health financial customer. experts discuss ongoing developments research.,"(10000,[312,320,527,2086,2198,3527,3614,4506,4687,5212,6224,6714,7066,7407,7454,8805,8904,9462],[4.019381523748645,3.7316994512968646,4.019381523748645,5.117993812416755,4.607168188650764,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974,4.42484663185681,5.117993812416755,2.8844015909096608,4.42484663185681,4.830311739964974,4.42484663185681,3.914021008090819,0.691153161953081])",1.0
F129,number east day concern whatever also treat herself. scene hour woman base. — shocking claims flat earth surface internet.,"(10000,[503,527,1968,2238,2918,3792,4563,5844,5850,6576,6838,7281,7695,7936,8338,8519,8750,9133,9676],[0.691153161953081,4.019381523748645,4.137164559405029,5.117993812416755,3.0385522707369192,3.914021008090819,4.42484663185681,4.137164559405029,0.691153161953081,3.7316994512968646,5.523458920524919,0.667530016189645,3.7316994512968646,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,3.8187108282864943,3.0385522707369192])",0.0
R197,represent recently candidate scientist need position dog. agency lose able service politics law. black better material week believe. experts discuss ongoing developments education.,"(10000,[586,765,1122,1339,1948,2034,2252,2543,3231,3496,3614,4358,4422,4506,4687,5047,5122,5887,6226,6537,8538,8717,9462],[5.523458920524919,4.607168188650764,5.117993812416755,4.42484663185681,3.8187108282864943,4.137164559405029,3.914021008090819,3.3262343431887,4.137164559405029,4.42484663185681,0.6753425559264385,4.270695952029551,4.137164559405029,0.691153161953081,0.691153161953081,2.6902455764687034,3.6516567436233283,3.914021008090819,3.8187108282864943,4.270695952029551,4.830311739964974,4.137164559405029,0.691153161953081])",1.0
F142,avoid green nice wonder door law. sister image wait pay argue free. — shocking claims government cover-up surface internet.,"(10000,[503,551,1388,2259,3370,3521,3730,4391,4723,4847,4897,5303,5477,5850,7281,7936,8338,8538,9813],[0.691153161953081,3.914021008090819,3.8187108282864943,2.7826188965997183,3.914021008090819,3.577548771469606,4.270695952029551,4.137164559405029,4.019381523748645,3.7316994512968646,3.8187108282864943,4.42484663185681,4.019381523748645,0.691153161953081,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,2.997730276216664])",0.0
R140,turn charge sport. age story form. wrong success believe happen drug. experts discuss ongoing developments climate change.,"(10000,[533,821,2059,2111,3614,3886,3980,4249,4506,4687,4704,6512,6812,6855,8791,9462,9828],[3.8187108282864943,2.849310271098391,2.6330871626287546,5.117993812416755,0.6753425559264385,4.42484663185681,5.117993812416755,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.42484663185681,4.42484663185681,4.019381523748645,0.691153161953081,4.137164559405029])",1.0
R165,age feel throw commercial congress. value effect process whatever look offer hit. experts discuss ongoing developments budget report.,"(10000,[885,2513,2958,3115,3614,4506,4687,4991,5432,6324,6443,7403,7695,8040,8325,8791,9462,9939],[5.523458920524919,5.117993812416755,4.607168188650764,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,2.5277266469709283,2.7508701982851385,4.607168188650764,3.577548771469606,4.019381523748645,3.7316994512968646,3.172083663361442,3.914021008090819,4.019381523748645,0.691153161953081,4.270695952029551])",1.0
R139,seek war race leg community relate. serve education reflect clear account message college herself. next early imagine. experts discuss ongoing developments education.,"(10000,[171,454,1611,1725,2238,2715,3614,4092,4506,4687,5047,5321,5530,6290,7848,8057,8174,8273,8719,9026,9187,9462],[3.914021008090819,3.2208738275308737,4.42484663185681,3.8187108282864943,5.117993812416755,4.137164559405029,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,2.6902455764687034,4.019381523748645,4.42484663185681,3.914021008090819,5.117993812416755,4.607168188650764,4.42484663185681,4.607168188650764,4.270695952029551,4.830311739964974,3.8187108282864943,0.691153161953081])",1.0
F232,reality important single range. look sense car drive entire pay season. — shocking claims hoax surface internet.,"(10000,[503,680,1209,1967,3674,4377,4897,5447,5850,6325,7140,7281,7889,7936,8338,8824,9939],[0.691153161953081,3.8187108282864943,4.019381523748645,4.019381523748645,3.7316994512968646,2.60568818844064,3.8187108282864943,3.4440173788450834,0.691153161953081,4.019381523748645,5.523458920524919,0.667530016189645,4.019381523748645,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551])",0.0
F108,mr feel great effort. want others tv say ahead civil. develop tree wind. — shocking claims celebrity scandal surface internet.,"(10000,[503,750,1241,1978,2647,2912,3115,3486,4464,4547,4921,5850,5862,5871,6940,7281,7712,7936,8268,8338],[0.691153161953081,4.137164559405029,4.270695952029551,5.523458920524919,4.019381523748645,5.117993812416755,4.137164559405029,2.849310271098391,5.523458920524919,4.019381523748645,2.849310271098391,0.691153161953081,3.8187108282864943,3.8187108282864943,3.5085558999826545,0.667530016189645,3.8187108282864943,0.691153161953081,4.137164559405029,0.691153161953081])",0.0
F167,agree trouble knowledge right. difficult establish quite mr send. big four tv movement appear. — shocking claims celebrity scandal surface internet.,"(10000,[503,1243,1712,1952,2647,2660,2909,2923,3048,3486,4547,4921,5294,5850,5952,6056,6925,7281,7864,7936,8338],[0.691153161953081,4.137164559405029,4.019381523748645,5.117993812416755,4.019381523748645,5.523458920524919,3.914021008090819,3.914021008090819,3.8187108282864943,2.849310271098391,4.019381523748645,2.849310271098391,3.914021008090819,0.691153161953081,5.117993812416755,4.137164559405029,3.914021008090819,0.667530016189645,4.42484663185681,0.691153161953081,0.691153161953081])",0.0
R242,require measure several ever design state since. product exactly short main agreement. recently family ready. experts discuss ongoing developments research.,"(10000,[447,528,1262,1637,1808,2034,2096,3614,3922,3978,4506,4687,5594,7066,7699,8297,8449,9227,9462,9892],[4.270695952029551,3.914021008090819,4.019381523748645,4.42484663185681,4.42484663185681,4.137164559405029,4.019381523748645,0.6753425559264385,4.137164559405029,5.523458920524919,0.691153161953081,0.691153161953081,4.270695952029551,2.8844015909096608,5.117993812416755,4.137164559405029,4.019381523748645,4.42484663185681,0.691153161953081,5.523458920524919])",1.0
F133,role medical understand hospital star. draw authority manage live represent partner. always others popular inside. — shocking claims immortal jellyfish surface internet.,"(10000,[493,503,1176,2066,3350,4590,4930,5465,5850,6097,6148,6487,6940,7281,7883,7936,8167,8268,8338,8717,9011,9876],[4.137164559405029,0.691153161953081,3.6516567436233283,2.7508701982851385,4.42484663185681,5.117993812416755,3.6516567436233283,3.914021008090819,0.691153161953081,4.607168188650764,4.019381523748645,3.914021008090819,3.5085558999826545,0.667530016189645,5.117993812416755,0.691153161953081,4.830311739964974,4.137164559405029,0.691153161953081,4.137164559405029,4.42484663185681,2.7508701982851385])",0.0
F025,music later form concern fight idea situation. game rather rise think act. reflect type north. — shocking claims flat earth surface internet.,"(10000,[477,503,560,1968,2141,2335,2526,2802,2837,2918,3526,4816,5321,5621,5850,5958,6370,7281,7936,8338,8975,9676],[4.830311739964974,0.691153161953081,4.270695952029551,4.137164559405029,4.607168188650764,4.42484663185681,4.42484663185681,4.607168188650764,3.8187108282864943,3.0385522707369192,3.8187108282864943,3.914021008090819,4.019381523748645,4.270695952029551,0.691153161953081,3.914021008090819,3.5085558999826545,0.667530016189645,0.691153161953081,0.691153161953081,4.137164559405029,3.0385522707369192])",0.0
F093,accept authority democratic wind party. benefit hand tonight. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1176,2066,2558,2657,3423,4201,5606,5653,5850,7281,7936,8338,9184,9876],[0.691153161953081,3.6516567436233283,2.7508701982851385,4.137164559405029,3.914021008090819,4.270695952029551,4.42484663185681,3.6516567436233283,3.8187108282864943,0.691153161953081,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,2.7508701982851385])",0.0
F236,former teach reason able everybody start. yeah yes experience summer. — shocking claims government cover-up surface internet.,"(10000,[503,2191,2259,2561,2944,3249,3496,3635,4160,5044,5850,7281,7936,8049,8338,8522,9813],[0.691153161953081,5.523458920524919,2.7826188965997183,3.914021008090819,4.607168188650764,3.6516567436233283,4.42484663185681,4.137164559405029,4.137164559405029,3.8187108282864943,0.691153161953081,0.667530016189645,0.691153161953081,5.117993812416755,0.691153161953081,4.019381523748645,2.997730276216664])",0.0
F069,follow follow accept wide range ball similar final. possible tree usually father rich high. — shocking claims flat earth surface internet.,"(10000,[165,503,1800,2101,2657,2836,2918,2990,5850,5871,6100,6212,7046,7281,7492,7936,8094,8338,9367,9676],[4.019381523748645,0.691153161953081,4.270695952029551,5.523458920524919,3.914021008090819,3.7316994512968646,3.0385522707369192,4.607168188650764,0.691153161953081,3.8187108282864943,4.137164559405029,3.914021008090819,4.607168188650764,0.667530016189645,3.914021008090819,0.691153161953081,4.270695952029551,0.691153161953081,7.155097542939212,3.0385522707369192])",0.0
F219,baby lead short international anyone identify. best difficult. — shocking claims flat earth surface internet.,"(10000,[188,503,666,763,1262,1348,2918,5356,5850,7281,7337,7488,7936,8338,9676],[4.137164559405029,0.691153161953081,3.914021008090819,4.137164559405029,4.019381523748645,3.7316994512968646,3.0385522707369192,4.42484663185681,0.691153161953081,0.667530016189645,4.830311739964974,4.830311739964974,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
R079,bed treatment quality beat less. opportunity final ever nearly unit. experts discuss ongoing developments election.,"(10000,[359,1653,2471,2569,2866,3506,3556,3614,4506,4687,5594,6976,8015,9462,9497],[5.117993812416755,4.607168188650764,5.523458920524919,4.42484663185681,4.019381523748645,4.42484663185681,2.849310271098391,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,3.914021008090819,3.914021008090819,0.691153161953081,4.42484663185681])",1.0
F042,job federal effort experience. — shocking claims hoax surface internet.,"(10000,[503,557,633,2072,4377,5726,5850,7281,7936,8338],[0.691153161953081,3.6516567436233283,4.270695952029551,5.523458920524919,2.60568818844064,3.8187108282864943,0.691153161953081,0.667530016189645,0.691153161953081,0.691153161953081])",0.0
R154,receive better part economy. medical lead piece want participant student. experts discuss ongoing developments budget report.,"(10000,[1099,2543,3133,3614,4506,4617,4683,4687,4991,5356,5396,5432,7712,8268,8740,9462],[4.830311739964974,3.3262343431887,4.137164559405029,0.6753425559264385,0.691153161953081,4.270695952029551,4.830311739964974,0.691153161953081,2.5277266469709283,4.42484663185681,4.137164559405029,2.7508701982851385,3.8187108282864943,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
R089,scientist clearly east help section technology. experts discuss ongoing developments public health.,"(10000,[1770,3614,4506,4687,6219,6226,6576,6968,8238,8893,9347,9462],[2.997730276216664,0.6753425559264385,0.691153161953081,0.691153161953081,3.172083663361442,3.8187108282864943,3.7316994512968646,4.270695952029551,4.42484663185681,4.019381523748645,3.914021008090819,0.691153161953081])",1.0
R038,travel ever always skin management course seem. nothing wish debate record act hair. experts discuss ongoing developments public health.,"(10000,[495,1241,1770,3614,3652,4292,4347,4502,4506,4687,5212,5594,5833,6219,6928,8276,8681,9011,9462],[3.577548771469606,4.270695952029551,2.997730276216664,0.6753425559264385,4.019381523748645,3.914021008090819,4.607168188650764,5.523458920524919,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,4.607168188650764,3.172083663361442,4.270695952029551,3.914021008090819,3.914021008090819,4.42484663185681,0.691153161953081])",1.0
R053,short career memory plant. world side standard question amount great. win specific ok design finally finish include upon. experts discuss ongoing developments economic growth.,"(10000,[1262,1817,2059,2398,2645,2947,2953,2967,3614,3922,4506,4687,4930,5087,6578,6591,6941,7178,7222,9034,9144,9360,9462,9781],[4.019381523748645,4.137164559405029,2.6330871626287546,4.607168188650764,4.270695952029551,4.42484663185681,4.137164559405029,4.270695952029551,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081,3.6516567436233283,5.117993812416755,4.019381523748645,4.830311739964974,4.137164559405029,5.523458920524919,4.830311739964974,2.8844015909096608,2.7508701982851385,4.42484663185681,0.691153161953081,3.8187108282864943])",1.0
F201,star baby mention response. — shocking claims hoax surface internet.,"(10000,[503,1348,1868,2907,4377,5170,5850,7281,7936,8338],[0.691153161953081,3.7316994512968646,4.607168188650764,4.42484663185681,2.60568818844064,4.137164559405029,0.691153161953081,0.667530016189645,0.691153161953081,0.691153161953081])",0.0
F013,real memory economy box especially out. american lay political western defense billion. around campaign war. — shocking claims secret cure surface internet.,"(10000,[217,503,524,629,3543,3892,3935,4475,5778,5850,6197,6675,6747,6749,6941,7281,7652,7922,7936,8173,8338,9691],[4.270695952029551,0.691153161953081,4.019381523748645,5.523458920524919,4.270695952029551,2.5530444549552183,4.137164559405029,4.42484663185681,5.523458920524919,0.691153161953081,4.019381523748645,3.7316994512968646,2.5530444549552183,5.117993812416755,4.137164559405029,0.667530016189645,4.607168188650764,4.42484663185681,0.691153161953081,3.8187108282864943,0.691153161953081,4.42484663185681])",0.0
R023,kid student close various decade include. know court kid hour and. style measure window. experts discuss ongoing developments policy.,"(10000,[527,528,619,2086,3497,3536,3614,3723,4506,4568,4687,6030,6647,6944,7779,8000,8403,9462],[4.019381523748645,3.914021008090819,4.830311739964974,5.117993812416755,4.42484663185681,4.137164559405029,0.6753425559264385,10.23598762483351,0.691153161953081,3.577548771469606,0.691153161953081,4.42484663185681,3.8187108282864943,2.8154087194227095,3.4440173788450834,4.830311739964974,4.830311739964974,0.691153161953081])",1.0
R068,whatever series cultural small week reflect. teacher leader pull economic science use. experts discuss ongoing developments technology breakthrough.,"(10000,[222,1020,1526,2227,3363,3614,4463,4506,4687,5122,6597,7695,8634,8708,9021,9144,9233,9462],[4.137164559405029,2.4789364828014966,3.914021008090819,2.7200985396183848,3.914021008090819,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,3.6516567436233283,3.914021008090819,3.7316994512968646,5.117993812416755,4.019381523748645,4.019381523748645,2.7508701982851385,3.7316994512968646,0.691153161953081])",1.0
F065,audience difference pay eye feel serious away. face glass lay let energy finally choose. first thousand meeting great else. — shocking claims hoax surface internet.,"(10000,[20,503,750,1117,1312,1341,1817,3115,4034,4333,4377,4475,4897,5850,6403,6798,6830,6932,7281,7866,7936,8267,8307,8338,9757],[4.830311739964974,0.691153161953081,4.137164559405029,4.270695952029551,3.914021008090819,4.42484663185681,4.137164559405029,4.137164559405029,4.019381523748645,5.117993812416755,2.60568818844064,4.42484663185681,3.8187108282864943,0.691153161953081,4.42484663185681,3.914021008090819,4.607168188650764,3.8187108282864943,0.667530016189645,4.270695952029551,0.691153161953081,4.137164559405029,3.914021008090819,0.691153161953081,4.830311739964974])",0.0
F239,support prepare way several thousand. bill box. — shocking claims celebrity scandal surface internet.,"(10000,[503,2286,3486,4921,5850,6444,7281,7936,8135,8217,8338,8774,9227,9391],[0.691153161953081,4.137164559405029,2.849310271098391,2.849310271098391,0.691153161953081,5.117993812416755,0.667530016189645,0.691153161953081,4.270695952029551,4.42484663185681,0.691153161953081,4.42484663185681,4.42484663185681,4.137164559405029])",0.0
F084,often team lose hair stage step property. job message blue. walk professional huge him. — shocking claims miracle drug surface internet.,"(10000,[7,30,468,503,557,1256,1558,2155,2198,2715,2722,3351,4422,5850,6142,7281,7664,7860,7936,8208,8338],[4.137164559405029,3.5085558999826545,4.270695952029551,0.691153161953081,3.6516567436233283,3.125563647726549,4.607168188650764,4.019381523748645,4.607168188650764,4.137164559405029,4.830311739964974,5.523458920524919,4.137164559405029,0.691153161953081,4.019381523748645,0.667530016189645,4.42484663185681,2.958509563063383,0.691153161953081,4.830311739964974,0.691153161953081])",0.0
R120,already free effort none better last trouble question. experts discuss ongoing developments election.,"(10000,[594,1073,2543,2909,3479,3556,3614,3989,4506,4687,5726,9462,9831],[5.523458920524919,4.019381523748645,3.3262343431887,3.914021008090819,5.117993812416755,2.849310271098391,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,3.8187108282864943,0.691153161953081,3.914021008090819])",1.0
F207,system main enjoy paper stop. develop man pass realize call act animal moment. claim various leave create network give avoid. performance sound network paper region standard resource. — shocking claims government cover-up surface internet.,"(10000,[503,1175,1241,1404,1582,1637,1805,2259,2569,2913,2967,3783,3996,4096,5146,5850,6166,6484,6647,6917,6928,7281,7360,7936,8159,8338,8392,8690,8937,9152,9351,9813],[0.691153161953081,5.117993812416755,4.270695952029551,4.137164559405029,3.914021008090819,4.42484663185681,3.7316994512968646,2.7826188965997183,4.42484663185681,3.6516567436233283,4.270695952029551,4.019381523748645,4.270695952029551,4.830311739964974,4.830311739964974,0.691153161953081,4.019381523748645,4.42484663185681,3.8187108282864943,5.523458920524919,4.270695952029551,0.667530016189645,3.914021008090819,0.691153161953081,3.7316994512968646,0.691153161953081,3.8187108282864943,8.03876304749729,4.830311739964974,10.23598762483351,3.914021008090819,2.997730276216664])",0.0
R158,top including view everybody effort continue. purpose general old consider reduce notice. experts discuss ongoing developments economic growth.,"(10000,[312,2561,3614,4506,4687,5328,5465,5726,6221,7083,7293,7334,7366,8089,8159,9034,9144,9462],[4.019381523748645,3.914021008090819,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,3.8187108282864943,5.117993812416755,4.270695952029551,4.607168188650764,4.607168188650764,5.523458920524919,4.019381523748645,3.7316994512968646,2.8844015909096608,2.7508701982851385,0.691153161953081])",1.0
R097,information arrive ask continue one response law president. experts discuss ongoing developments technology breakthrough.,"(10000,[743,815,1020,2227,2445,3507,3614,3979,4506,4687,5374,7391,8190,9462],[3.8187108282864943,4.019381523748645,2.4789364828014966,2.7200985396183848,4.830311739964974,4.830311739964974,0.6753425559264385,3.8187108282864943,0.691153161953081,0.691153161953081,3.914021008090819,3.914021008090819,4.137164559405029,0.691153161953081])",1.0
R092,believe tonight art music response. music respond lot. experts discuss ongoing developments technology breakthrough.,"(10000,[533,1020,1868,2227,2500,3389,3614,4506,4687,6370,7854,8544,9462],[3.8187108282864943,2.4789364828014966,4.607168188650764,2.7200985396183848,4.019381523748645,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,7.017111799965309,4.830311739964974,5.117993812416755,0.691153161953081])",1.0
F172,often sister process share travel too. trial want ball sing thank realize prove. democrat computer red form individual i. — shocking claims hoax surface internet.,"(10000,[7,52,503,564,1582,1687,3410,3521,3947,4377,5105,5234,5621,5850,6451,7281,7492,7712,7936,8040,8151,8338,8614,8681,9873],[4.137164559405029,3.914021008090819,0.691153161953081,4.137164559405029,3.914021008090819,4.019381523748645,4.42484663185681,3.577548771469606,3.8187108282864943,2.60568818844064,5.523458920524919,4.270695952029551,4.270695952029551,0.691153161953081,3.6516567436233283,0.667530016189645,3.914021008090819,3.8187108282864943,0.691153161953081,3.172083663361442,3.8187108282864943,0.691153161953081,4.270695952029551,3.914021008090819,4.830311739964974])",0.0
R182,shake probably system. wear box brother close care yes. common group almost. experts discuss ongoing developments economic growth.,"(10000,[291,1140,2180,2297,2601,3497,3614,4506,4687,5310,6332,6358,6581,7766,7922,9034,9144,9462],[5.117993812416755,4.42484663185681,4.270695952029551,4.137164559405029,5.117993812416755,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819,5.523458920524919,4.270695952029551,4.137164559405029,4.42484663185681,2.8844015909096608,2.7508701982851385,0.691153161953081])",1.0
